	percentage	ssgsea_score_STD	Case
525	30	3.7656014407892413	RS0028
526	31	4.00710044663235	RS0028
527	32	3.9613076667781826	RS0028
528	33	3.790980644996885	RS0028
529	34	3.5805656532420347	RS0028
530	35	3.464155391938667	RS0028
531	36	3.473277198927624	RS0028
532	37	3.3295457470452066	RS0028
533	38	3.231687512251472	RS0028
534	39	3.225039731016705	RS0028
535	40	3.504031735487043	RS0028
536	41	3.39366736492769	RS0028
537	42	3.09821413215237	RS0028
538	43	3.14372196888717	RS0028
539	44	2.9068515254684755	RS0028
540	45	3.3023052364250547	RS0028
541	46	3.1619766051993863	RS0028
542	47	3.049427861255388	RS0028
543	48	3.328251431285404	RS0028
544	49	3.440706931517673	RS0028
545	50	3.53762050233888	RS0028
546	51	3.1103121913903613	RS0028
547	52	3.118871237609288	RS0028
548	53	3.4003096788835374	RS0028
549	54	3.5604622668446946	RS0028
550	55	3.528571189987297	RS0028
551	56	3.8888252618256662	RS0028
552	57	3.373451314712442	RS0028
553	58	3.5776289266222125	RS0028
554	59	3.2809580105375273	RS0028
555	60	3.552125992803059	RS0028
556	61	3.511233415395329	RS0028
557	62	3.6227600647939653	RS0028
558	63	3.282677069472877	RS0028
559	64	3.566733279882931	RS0028
560	65	3.5583855801463216	RS0028
561	66	3.4649402587308447	RS0028
562	67	3.3161440875865518	RS0028
563	68	3.264745437471213	RS0028
564	69	3.4292523945312725	RS0028
565	70	3.1226518903331377	RS0028
566	71	3.3776294795710053	RS0028
567	72	3.0056863852870785	RS0028
568	73	3.5278991787396556	RS0028
569	74	3.4694290634188807	RS0028
570	75	3.4365688582612695	RS0028
571	76	3.4058413058145183	RS0028
572	77	3.5250896277270822	RS0028
573	78	3.155604667509927	RS0028
574	79	3.424589942409137	RS0028
575	80	3.4223865261690065	RS0028
576	81	3.210169194760639	RS0028
577	82	3.253929490569833	RS0028
578	83	3.054153502616056	RS0028
579	84	3.301524397243585	RS0028
580	85	3.2638836605657993	RS0028
581	86	3.260602878179045	RS0028
582	87	3.3875808852970546	RS0028
583	88	3.5459658538194883	RS0028
584	89	3.262711636202289	RS0028
585	90	3.2998600693661952	RS0028
586	91	3.239087503599419	RS0028
587	92	3.3202381869236026	RS0028
588	93	3.338187529476942	RS0028
589	94	3.3135540029983344	RS0028
590	95	3.2821958712848196	RS0028
591	96	3.686053366233499	RS0028
592	97	3.6405909766006284	RS0028
593	98	3.525067841997673	RS0028
594	0	5.6760845488194125	RS0029
595	1	5.571025786773148	RS0029
596	2	5.405923465968397	RS0029
597	3	5.136130027177112	RS0029
598	4	4.926312260743873	RS0029
599	5	5.560272960165149	RS0029
600	6	5.079204476675012	RS0029
601	7	4.827202206329193	RS0029
602	8	4.898283258644892	RS0029
603	9	5.0003775363731044	RS0029
604	10	4.933196348322624	RS0029
605	11	4.997485457976718	RS0029
606	12	4.799915489628444	RS0029
607	13	5.104782221863387	RS0029
608	14	4.869261851401613	RS0029
609	15	5.008987585096384	RS0029
610	16	5.06443592849473	RS0029
611	17	5.0838237333190754	RS0029
612	18	4.617584599960927	RS0029
613	19	4.804005423135956	RS0029
614	20	4.654042369567784	RS0029
615	21	4.829714082288277	RS0029
616	22	4.3553301145405685	RS0029
617	23	4.62334123155762	RS0029
618	24	4.732089150237696	RS0029
619	25	4.801353412472992	RS0029
620	26	4.589448844215911	RS0029
621	27	4.91118116199155	RS0029
622	28	4.54489174514429	RS0029
623	29	4.711872456984365	RS0029
624	30	4.67785498474344	RS0029
625	31	4.976244894251151	RS0029
626	32	5.029054886049362	RS0029
627	33	4.436699899049176	RS0029
628	34	4.587280313450662	RS0029
629	35	4.835206459169364	RS0029
630	36	4.654747364309207	RS0029
631	37	4.961073589468173	RS0029
632	38	4.2811394223394394	RS0029
633	39	4.5546864487140155	RS0029
634	40	4.4742941548103925	RS0029
635	41	4.908563937481598	RS0029
636	42	4.598866079221297	RS0029
637	43	4.761601581461076	RS0029
638	44	4.574613343593297	RS0029
639	45	4.4670519669597955	RS0029
640	46	5.010392296732391	RS0029
641	47	4.7193204471208965	RS0029
642	48	4.340952064410509	RS0029
643	49	4.705038555040041	RS0029
644	50	4.8301883100854806	RS0029
645	51	4.357988620252171	RS0029
646	52	4.823064876007629	RS0029
647	53	4.94137820367588	RS0029
648	54	5.342170775964808	RS0029
649	55	5.2213684439476165	RS0029
650	56	5.445794586369246	RS0029
651	57	5.003408243282348	RS0029
652	58	4.974560950400247	RS0029
653	59	5.173038553080754	RS0029
654	60	5.018104540973136	RS0029
655	61	5.337451877294253	RS0029
656	62	5.475717785400297	RS0029
657	63	5.003991508167314	RS0029
658	64	5.433461993401922	RS0029
659	65	5.681747466102217	RS0029
660	66	5.253394278913285	RS0029
661	67	5.560520263177507	RS0029
662	68	5.57904209033314	RS0029
663	69	5.700645685954155	RS0029
664	70	5.338259024740493	RS0029
665	71	5.741983115121098	RS0029
666	72	5.263882276812579	RS0029
667	73	5.855363682254964	RS0029
668	74	5.641015806452142	RS0029
669	75	5.640152927260731	RS0029
670	76	5.764098010976743	RS0029
671	77	5.584218932258587	RS0029
672	78	5.315292445172119	RS0029
673	79	5.964630338165713	RS0029
674	80	5.693450731740176	RS0029
675	81	5.543043255193977	RS0029
676	82	5.977676746213806	RS0029
677	83	5.910610391622473	RS0029
678	84	5.797958491888183	RS0029
679	85	6.106682537455698	RS0029
680	86	5.961019195186906	RS0029
681	87	5.9804439046807545	RS0029
682	88	6.178622656566396	RS0029
683	89	5.859531257070843	RS0029
684	90	5.881727872956836	RS0029
685	91	6.007170190038066	RS0029
686	92	5.948328810051101	RS0029
687	93	5.971001139791462	RS0029
688	94	5.900182818312202	RS0029
689	95	5.955463516205265	RS0029
690	96	6.372008798997443	RS0029
691	97	6.617208496983196	RS0029
692	98	6.128213477697306	RS0029
693	0	3.905286694927458	RS0037
694	1	3.7732836629793547	RS0037
695	2	3.6529989503445237	RS0037
696	3	3.7550589267429375	RS0037
697	4	3.52945687434206	RS0037
698	5	3.4707105838244012	RS0037
699	6	3.317252469822143	RS0037
700	7	3.182741335092362	RS0037
701	8	3.0006135364054694	RS0037
702	9	3.071734563419374	RS0037
703	10	2.9284769678646896	RS0037
704	11	2.966880705070081	RS0037
705	12	2.788439571622339	RS0037
706	13	2.629567558266477	RS0037
707	14	2.591314557606424	RS0037
708	15	2.504673283091845	RS0037
709	16	2.3203370719888943	RS0037
710	17	2.314596832712908	RS0037
711	18	2.186235746407726	RS0037
712	19	2.378213061402144	RS0037
713	20	2.4546949496985775	RS0037
714	21	2.6361541127020733	RS0037
715	22	2.460043798353341	RS0037
716	23	2.37196839028288	RS0037
717	24	2.5652041823205813	RS0037
718	25	2.6823219433739927	RS0037
719	26	2.620181344011328	RS0037
720	27	2.697406550660175	RS0037
721	28	2.48447074619515	RS0037
722	29	2.6945913417154546	RS0037
723	30	2.5976668399870335	RS0037
724	31	2.823847988575486	RS0037
725	32	2.6820734429480955	RS0037
726	33	2.532893843814352	RS0037
727	34	2.773875692305882	RS0037
728	35	2.72770079813976	RS0037
729	36	2.774898967295976	RS0037
730	37	2.9005162819623056	RS0037
731	38	2.7231764262278166	RS0037
732	39	2.6856359444373594	RS0037
733	40	2.757106722236564	RS0037
734	41	2.8005987342032026	RS0037
735	42	2.771605529717073	RS0037
736	43	3.1283849711807337	RS0037
737	44	2.882196108840516	RS0037
738	45	3.0664833017755173	RS0037
739	46	2.9241159544619335	RS0037
740	47	2.7107518141559925	RS0037
741	48	3.0080624185376603	RS0037
742	49	2.9498529182236606	RS0037
743	50	2.810947028887469	RS0037
744	51	3.335832942033175	RS0037
745	52	3.259585849638485	RS0037
746	53	3.1750489763841587	RS0037
747	54	2.8920249608213706	RS0037
748	55	3.56786798905179	RS0037
749	56	3.1279182210848457	RS0037
750	57	3.237259390503273	RS0037
751	58	3.2866559012011587	RS0037
752	59	3.3173914690284927	RS0037
753	60	3.394619105831154	RS0037
754	61	3.3224349900750014	RS0037
755	62	3.3362777165609407	RS0037
756	63	3.494115432378858	RS0037
757	64	3.505452806076041	RS0037
758	65	3.7621112584544667	RS0037
759	66	3.539634185740044	RS0037
760	67	3.4121853515943985	RS0037
761	68	3.6279295485943837	RS0037
762	69	3.8851559035073597	RS0037
763	70	3.363280042401432	RS0037
764	71	3.9278917670345415	RS0037
765	72	3.4386627250058686	RS0037
766	73	3.4707027014716494	RS0037
767	74	3.4790673582532583	RS0037
768	75	3.545726381902191	RS0037
769	76	3.7995604031746906	RS0037
770	77	3.4450874470118524	RS0037
771	78	3.7592596317987446	RS0037
772	79	3.9924418653127787	RS0037
773	80	3.5226128870180684	RS0037
774	81	3.650153784428822	RS0037
775	82	3.5986285768976165	RS0037
776	83	3.5339479517842105	RS0037
777	84	3.540027766691341	RS0037
778	85	3.850605742947828	RS0037
779	86	3.915928639585414	RS0037
780	87	3.8758558412420085	RS0037
781	88	3.700780586318151	RS0037
782	89	3.970048091580868	RS0037
783	90	3.7552135186158804	RS0037
