	percentage	ssgsea_score_STD	Case
341	44	6.576906193796486	RS0174
342	45	11.436569931426316	RS0174
343	46	8.134246123752789	RS0174
344	47	18.345767414846605	RS0174
345	48	10.845282365351581	RS0174
346	49	7.920739843648154	RS0174
347	50	8.677214490177048	RS0174
348	51	21.015708285189607	RS0174
349	52	21.388552188331904	RS0174
350	53	9.267872761460431	RS0174
351	54	5.34240167503504	RS0174
352	55	5.6911535464923935	RS0174
353	56	9.275458811940819	RS0174
354	57	9.119739641755972	RS0174
355	58	13.239595239189136	RS0174
356	59	9.738626340565208	RS0174
357	60	12.539623272023817	RS0174
358	61	7.966296730480401	RS0174
359	62	24.15280120822015	RS0174
360	63	18.25153919112559	RS0174
361	64	15.42614725364123	RS0174
362	65	21.527851490408327	RS0174
363	66	23.38047429393965	RS0174
364	67	20.726840657650555	RS0174
365	68	14.021058623761526	RS0174
366	69	21.86612259790242	RS0174
367	70	30.717318946342026	RS0174
368	71	27.437063437361886	RS0174
369	72	16.264115738080523	RS0174
370	73	12.269099983645706	RS0174
371	74	9.646822150489706	RS0174
372	75	12.770555248213485	RS0174
373	76	14.042977250512958	RS0174
374	77	12.375814512617984	RS0174
375	78	28.141107060778317	RS0174
376	79	20.431563642050445	RS0174
377	80	24.82714492247285	RS0174
378	81	19.730848832159435	RS0174
379	82	10.17746905143823	RS0174
380	83	7.065629103551286	RS0174
381	84	34.119757440256436	RS0174
382	85	30.79573492763378	RS0174
383	86	9.852491207321625	RS0174
384	87	33.99539081644667	RS0174
385	88	32.11857556079734	RS0174
386	89	10.639775474366147	RS0174
387	90	25.74118705722407	RS0174
388	91	29.61848809701963	RS0174
389	92	13.670702267862318	RS0174
390	93	28.061705390034636	RS0174
391	94	17.202707789208535	RS0174
392	95	29.520012777750182	RS0174
393	96	40.72775346265536	RS0174
394	97	36.199547653488644	RS0174
395	98	30.502335745099064	RS0174
396	0	2.166165425118024	RS0186
397	1	2.016525222833222	RS0186
398	2	2.2949221131494215	RS0186
399	3	1.1746549528688717	RS0186
400	4	3.627319950877396	RS0186
401	5	2.7503047805724554	RS0186
402	6	2.7600480811012	RS0186
403	7	1.8959211709458643	RS0186
404	8	1.4985300406355015	RS0186
405	9	3.503176897213171	RS0186
406	10	2.9908998355801595	RS0186
407	11	4.6742760254338505	RS0186
408	12	7.0058951029296095	RS0186
409	13	4.233070252003877	RS0186
410	14	2.9108531512123563	RS0186
411	15	9.004813819083683	RS0186
412	16	1.6184223116253047	RS0186
413	17	5.323934481487511	RS0186
414	18	2.300782543230114	RS0186
415	19	1.8741483419960805	RS0186
416	20	8.544368397199243	RS0186
417	21	6.729895807228884	RS0186
418	22	8.424552009082293	RS0186
419	23	2.590166798212485	RS0186
420	24	6.530470448286743	RS0186
421	25	5.72144145266975	RS0186
422	26	14.178647326168155	RS0186
423	27	7.305671141348721	RS0186
424	28	24.131867546961153	RS0186
425	29	5.649848488238018	RS0186
426	30	7.397556126681644	RS0186
427	31	9.113126682739395	RS0186
428	32	8.067574340052563	RS0186
429	33	4.931444237485345	RS0186
430	34	8.115204174817707	RS0186
431	35	15.216445683349926	RS0186
432	36	13.46227145560271	RS0186
433	37	9.40596955562631	RS0186
434	38	29.550895409901553	RS0186
435	39	8.30518998905798	RS0186
436	40	6.352978779609925	RS0186
437	41	17.42323945942904	RS0186
438	42	10.925876017897375	RS0186
439	43	19.411217042628323	RS0186
440	44	6.00852471728956	RS0186
441	45	7.513172677142711	RS0186
442	46	8.538283019742574	RS0186
443	47	14.612491055469201	RS0186
444	48	9.087008609326087	RS0186
445	49	6.3715437041676015	RS0186
446	50	13.199077873813197	RS0186
447	51	15.584779624205567	RS0186
448	52	19.96368973361565	RS0186
449	53	9.612801719258062	RS0186
450	54	12.753596038277223	RS0186
451	55	10.615037487259915	RS0186
452	56	7.3567756764922745	RS0186
453	57	16.020401537357284	RS0186
454	58	20.754875457734702	RS0186
455	59	12.04158046830552	RS0186
456	60	19.041236911885154	RS0186
457	61	9.246713356641232	RS0186
458	62	23.79336646865522	RS0186
459	63	17.3695500868446	RS0186
460	64	6.940408968715624	RS0186
461	65	23.1528571852208	RS0186
462	66	22.54447315474067	RS0186
463	67	13.97917997529748	RS0186
464	68	16.536653541546457	RS0186
465	69	15.948464582689567	RS0186
466	70	39.20523692031776	RS0186
467	71	27.7114812447575	RS0186
468	72	21.534092199095124	RS0186
469	73	16.540496478554154	RS0186
470	74	19.775974914267263	RS0186
471	75	14.04827550616905	RS0186
472	76	18.208277485375607	RS0186
473	77	16.093004100109106	RS0186
474	78	37.04255652258323	RS0186
475	79	11.803943213501041	RS0186
476	80	26.02089653334669	RS0186
477	81	21.702101822591963	RS0186
478	82	17.649332107803872	RS0186
479	83	21.469136688586687	RS0186
480	84	36.52864240180533	RS0186
