	percentage	ssgsea_score_STD	Case
638	44	5.0978104563164806	RS0005
639	45	5.835994913582807	RS0005
640	46	5.763206496790695	RS0005
641	47	5.292327505058538	RS0005
642	48	5.151954322506955	RS0005
643	49	5.249897971288312	RS0005
644	50	5.9525420578202235	RS0005
645	51	5.615193707820656	RS0005
646	52	6.022429800339865	RS0005
647	53	6.051923574627845	RS0005
648	54	6.042278179799752	RS0005
649	55	5.957080463543738	RS0005
650	56	6.164391737268624	RS0005
651	57	5.559947567904392	RS0005
652	58	5.6072151979110965	RS0005
653	59	5.746454845711847	RS0005
654	60	5.878710547680391	RS0005
655	61	5.844531982383099	RS0005
656	62	5.912192214028024	RS0005
657	63	5.6173800417572535	RS0005
658	64	5.8598867657417255	RS0005
659	65	6.824265721330384	RS0005
660	66	6.152992174138117	RS0005
661	67	6.131451210267359	RS0005
662	68	6.3443161571948385	RS0005
663	69	6.39577539559094	RS0005
664	70	5.8364406061876535	RS0005
665	71	6.79771372463786	RS0005
666	72	6.053330290150198	RS0005
667	73	6.308888406745037	RS0005
668	74	5.932467755187685	RS0005
669	75	6.428004453303953	RS0005
670	76	6.786393295275924	RS0005
671	77	6.34443434768103	RS0005
672	78	6.50409650942628	RS0005
673	79	6.725593868695386	RS0005
674	80	6.415460023752668	RS0005
675	81	6.091825804010155	RS0005
676	82	6.8134818561797275	RS0005
677	83	6.823760030106952	RS0005
678	84	6.871917536027436	RS0005
679	85	6.789236730941839	RS0005
680	86	7.509246186026517	RS0005
681	87	6.876649439598371	RS0005
682	88	7.309651678029166	RS0005
683	89	7.25538819286469	RS0005
684	90	6.6919043824039806	RS0005
685	91	7.034697988329217	RS0005
686	92	6.837901557037673	RS0005
687	93	6.590001576313277	RS0005
688	94	7.147087282790973	RS0005
689	95	7.227975120167691	RS0005
690	96	7.555615050937125	RS0005
691	97	7.675570151191329	RS0005
692	98	7.076135429382362	RS0005
693	0	5.844497308521008	RS0007
694	1	5.705734551516951	RS0007
695	2	5.684955738588192	RS0007
696	3	5.552902898775548	RS0007
697	4	4.636948059940563	RS0007
698	5	4.881095635397444	RS0007
699	6	4.536030560317727	RS0007
700	7	4.147769190533309	RS0007
701	8	4.0678536317001655	RS0007
702	9	4.177588858161894	RS0007
703	10	4.149427991211631	RS0007
704	11	4.10036223140896	RS0007
705	12	4.1877986237153735	RS0007
706	13	3.8927158798200407	RS0007
707	14	3.9214845249885135	RS0007
708	15	4.167211916257801	RS0007
709	16	3.90823537080173	RS0007
710	17	3.9548507903858536	RS0007
711	18	3.520644400616371	RS0007
712	19	3.834483101761312	RS0007
713	20	3.8739343713713312	RS0007
714	21	4.16794726233252	RS0007
715	22	3.626551566070248	RS0007
716	23	3.3380654904348765	RS0007
717	24	4.055369102243758	RS0007
718	25	4.039243304032221	RS0007
719	26	3.7814821202215145	RS0007
720	27	3.8959629846586976	RS0007
721	28	3.2374287949089595	RS0007
722	29	3.605026815566188	RS0007
723	30	3.304522955189245	RS0007
724	31	4.074473340227133	RS0007
725	32	4.018074506367658	RS0007
726	33	3.393019536466321	RS0007
727	34	3.679757147462264	RS0007
728	35	4.2208336204693095	RS0007
729	36	4.211620792608797	RS0007
730	37	4.582681440911239	RS0007
731	38	3.875257034898865	RS0007
732	39	3.916127573057767	RS0007
733	40	4.1997759807470745	RS0007
734	41	4.541985134548971	RS0007
735	42	4.1100339491169935	RS0007
736	43	4.399932457935297	RS0007
737	44	4.031936291826287	RS0007
738	45	4.432751064454218	RS0007
739	46	4.669722799776191	RS0007
740	47	4.158370889917073	RS0007
741	48	3.979789397630776	RS0007
742	49	4.220188598634117	RS0007
743	50	4.405653543370945	RS0007
744	51	4.603921742031201	RS0007
745	52	4.97294360496294	RS0007
746	53	4.555594565707058	RS0007
747	54	4.386959846536153	RS0007
748	55	4.588692766249351	RS0007
749	56	5.017251644652505	RS0007
750	57	4.4333006154190375	RS0007
751	58	4.377599671718389	RS0007
752	59	4.595060006008488	RS0007
753	60	4.83728824336379	RS0007
754	61	5.150546560051963	RS0007
755	62	5.145785767833484	RS0007
756	63	4.62635107444576	RS0007
757	64	4.868910846776318	RS0007
758	65	5.404403550698857	RS0007
759	66	5.361121531324092	RS0007
760	67	5.03089892547867	RS0007
761	68	5.124635578423778	RS0007
762	69	5.209844778077102	RS0007
763	70	5.089222461224106	RS0007
764	71	5.4977373936981655	RS0007
765	72	5.068691765323581	RS0007
766	73	5.227492169413843	RS0007
767	74	4.8090335272133	RS0007
768	75	4.9769346885463115	RS0007
769	76	5.346107438588559	RS0007
770	77	5.059983686502397	RS0007
771	78	5.438671503810558	RS0007
772	79	5.879241893975233	RS0007
773	80	4.855118333645829	RS0007
774	81	5.193927798911072	RS0007
775	82	5.202055815007937	RS0007
776	83	5.514674887172295	RS0007
777	84	5.31640380453963	RS0007
778	85	5.696830660718026	RS0007
779	86	5.582933908754013	RS0007
780	87	5.681277540195952	RS0007
781	88	6.0632446928125265	RS0007
782	89	5.812857179509391	RS0007
783	90	5.710434682534928	RS0007
784	91	5.815544620248274	RS0007
785	92	5.716860500397442	RS0007
786	93	5.387914318392248	RS0007
787	94	5.598435061478978	RS0007
788	95	5.716747117799234	RS0007
789	96	5.825586914574791	RS0007
790	97	6.2286945227414225	RS0007
791	98	5.588447046598829	RS0007
792	0	6.5591701383874685	RS0008
